F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
1132800,844800000,2,27.63194252555955,0.15,85.0
1132800,844800000,3,29.620853080568722,0.12,85.0
1132800,844800000,4,30.76923076923077,0.09,85.0
1132800,921600000,1,24.69745616201531,0.26,127.0
1132800,921600000,2,27.63194252555955,0.15,127.0
1132800,921600000,3,29.620853080568722,0.12,127.0
1132800,921600000,4,30.76923076923077,0.09,127.0
1224000,76800000,1,27.0929287455974,0.26,6.0
1224000,76800000,2,31.407035175879397,0.16,6.0
1224000,76800000,3,32.5626831650928,0.12,6.0
1224000,76800000,4,31.655587211142766,0.12,6.0
1224000,153600000,1,27.0929287455974,0.26,32.0
1224000,153600000,2,31.407035175879397,0.16,32.0
1224000,153600000,3,32.5626831650928,0.12,32.0
1224000,153600000,4,31.655587211142766,0.12,32.0
1224000,230400000,1,27.0929287455974,0.26,37.0
1224000,230400000,2,31.407035175879397,0.16,37.0
1224000,230400000,3,32.5626831650928,0.12,37.0
1224000,230400000,4,31.655587211142766,0.12,37.0
1224000,307200000,1,27.0929287455974,0.26,42.0
1224000,307200000,2,31.407035175879397,0.16,42.0
1224000,307200000,3,32.5626831650928,0.12,42.0
1224000,307200000,4,31.655587211142766,0.12,42.0
